,employee_id,last_name,first_name,title,reports_to,birth_date,hire_date,address,city,state,country,postal_code,phone,fax,email,c_customer_id,c_first_name,c_last_name,c_company,c_address,c_city,c_state,c_country,c_postal_code,c_phone,c_fax,c_email,support_rep_id,invoice_id,customer_id,invoice_date,billing_address,billing_city,billing_state,billing_country,billing_postal_code,total,track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,t_unit_price
305,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,11,Alexandre,Rocha,Banco do Brasil S.A.,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,+55 (11) 3055-3278,+55 (11) 3055-8131,alero@uol.com.br,5,57,11,2009-09-06,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,1.98,1860,Damage Inc.,152,1,3,K.Hammett,330919,10725029,0.99
306,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,13,Fernanda,Ramos,,Qe 7 Bloco G,Bras�lia,DF,Brazil,71020-677,+55 (61) 3363-5547,+55 (61) 3363-7855,fernadaramos4@uol.com.br,4,58,13,2009-09-07,Qe 7 Bloco G,Bras�lia,DF,Brazil,71020-677,3.96,1862,The Memory Remains,153,1,3,"Hetfield, Ulrich",279353,9110730,0.99
307,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,13,Fernanda,Ramos,,Qe 7 Bloco G,Bras�lia,DF,Brazil,71020-677,+55 (61) 3363-5547,+55 (61) 3363-7855,fernadaramos4@uol.com.br,4,58,13,2009-09-07,Qe 7 Bloco G,Bras�lia,DF,Brazil,71020-677,3.96,1864,The Unforgiven II,153,1,3,"Hetfield, Ulrich, Hammett",395520,12886474,0.99
308,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,13,Fernanda,Ramos,,Qe 7 Bloco G,Bras�lia,DF,Brazil,71020-677,+55 (61) 3363-5547,+55 (61) 3363-7855,fernadaramos4@uol.com.br,4,58,13,2009-09-07,Qe 7 Bloco G,Bras�lia,DF,Brazil,71020-677,3.96,1866,Slither,153,1,3,"Hetfield, Ulrich, Hammett",313103,10199789,0.99
309,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,13,Fernanda,Ramos,,Qe 7 Bloco G,Bras�lia,DF,Brazil,71020-677,+55 (61) 3363-5547,+55 (61) 3363-7855,fernadaramos4@uol.com.br,4,58,13,2009-09-07,Qe 7 Bloco G,Bras�lia,DF,Brazil,71020-677,3.96,1868,Bad Seed,153,1,3,"Hetfield, Ulrich, Hammett",245394,8019586,0.99
310,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,17,Jack,Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,5,59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,1872,Attitude,153,1,3,"Hetfield, Ulrich",315898,10335734,0.99
311,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,17,Jack,Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,5,59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,1876,For Whom The Bell Tolls,154,1,3,Metallica,311719,10159725,0.99
312,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,17,Jack,Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,5,59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,1880,Creeping Death,154,1,3,Metallica,396878,12955593,0.99
313,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,17,Jack,Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,5,59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,1884,Some Kind Of Monster,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,505626,16557497,0.99
314,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,17,Jack,Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,5,59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,1888,Shoot Me Again,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,430210,14093551,0.99
315,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,17,Jack,Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,5,59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,1892,All Within My Hands,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,527986,17162741,0.99
316,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1898,Harvester Of Sorrow,156,1,3,James Hetfield and Lars Ulrich,345547,11377339,0.99
317,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1904,The Duke,157,1,2,Dave Brubeck,214961,6977626,0.99
318,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1910,Lament,157,1,2,J.J. Johnson,134191,4293394,0.99
319,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1916,Cora��o De Estudante,158,1,7,"Wagner Tiso, Milton Nascimento",238550,7797308,0.99
320,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1922,Menestrel Das Alagoas,158,1,7,"Milton Nascimento, Fernando Brant",199758,6542289,0.99
321,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1928,"Maria, Maria",158,1,7,"Milton Nascimento, Fernando Brant",72463,2371543,0.99
322,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1934,Ponta de Areia,159,1,7,"Milton Nascimento, Fernando Brant",272796,8874285,0.99
323,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1940,Norwegian Wood,159,1,7,"John Lennon, Paul McCartney",413910,13520382,0.99
324,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,23,John,Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,4,60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,1946,Fast And Loose,160,1,3,Clarke/Kilmister/Taylor,203337,6643350,0.99
325,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,1955,Please Don't Touch,160,1,3,Heath/Robinson,169926,5557002,0.99
326,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,1964,J� Foi,161,1,16,M�nica Marianno,245681,8094872,0.99
327,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,1973,Wild Side,162,1,3,Nikki Sixx/Tommy Lee/Vince Neil,276767,9116997,0.99
328,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,1982,Primal Scream,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,286197,9421164,0.99
329,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,1991,Been A Son,163,1,1,Kurt Cobain,127555,4170369,0.99
330,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2000,Breed,163,1,1,Kurt Cobain,208378,6759080,0.99
331,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2009,Territorial Pissings,164,1,1,Kurt Cobain,143281,4613880,0.99
332,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2018,Folhas Secas,165,1,1,,161253,5284522,0.99
333,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2027,Menino De Rua,165,1,1,,329795,10784595,0.99
334,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2036,Den�ncia,166,1,7,,159555,5327433,0.99
335,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2045,O Trem Da Juventude,167,1,7,Herbert Vianna,225880,7507655,0.99
336,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2054,Selvagem,167,1,7,Bi Ribeiro/Herbert Vianna/Jo�o Barone,148558,4942831,0.99
337,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2063,Nebulosa Do Amor,167,1,7,Herbert Vianna,203415,6732496,0.99
338,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,32,Aaron,Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,2072,Luis Inacio (300 Picaretas),168,1,7,Herbert Vianna,198191,6576790,0.99
339,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,46,Hugh,O'Reilly,,3 Chatham Street,Dublin,Dublin,Ireland,,+353 01 6792424,,hughoreilly@apple.ie,3,62,46,2009-09-24,3 Chatham Street,Dublin,Dublin,Ireland,,0.99,2086,Perplexo,169,1,7,,161175,5355013,0.99
340,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,47,Lucas,Mancini,,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,+39 06 39733434,,lucas.mancini@yahoo.it,5,63,47,2009-10-07,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,1.98,2087,Me Liga,169,1,7,,229590,7565912,0.99
341,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,47,Lucas,Mancini,,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,+39 06 39733434,,lucas.mancini@yahoo.it,5,63,47,2009-10-07,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,1.98,2088,Quase Um Segundo,169,1,7,,275644,8971355,0.99
342,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,49,Stanislaw,W�jcik,,Ordynacka 10,Warsaw,,Poland,00-358,+48 22 828 37 39,,stanislaw.w�jcik@wp.pl,4,64,49,2009-10-07,Ordynacka 10,Warsaw,,Poland,00-358,1.98,2090,Romance Ideal,169,1,7,,250070,8260477,0.99
343,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,49,Stanislaw,W�jcik,,Ordynacka 10,Warsaw,,Poland,00-358,+48 22 828 37 39,,stanislaw.w�jcik@wp.pl,4,64,49,2009-10-07,Ordynacka 10,Warsaw,,Poland,00-358,1.98,2092,SKA,169,1,7,,148871,4943540,0.99
344,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,51,Joakim,Johansson,,Celsiusg. 9,Stockholm,,Sweden,11230,+46 08-651 52 52,,joakim.johansson@yahoo.se,5,65,51,2009-10-08,Celsiusg. 9,Stockholm,,Sweden,11230,3.96,2094,I Don't Know,171,2,1,"B. Daisley, O. Osbourne & R. Rhoads",312980,5525339,0.99
345,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,51,Joakim,Johansson,,Celsiusg. 9,Stockholm,,Sweden,11230,+46 08-651 52 52,,joakim.johansson@yahoo.se,5,65,51,2009-10-08,Celsiusg. 9,Stockholm,,Sweden,11230,3.96,2096,Flying High Again,172,2,1,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",290851,5179599,0.99
346,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,51,Joakim,Johansson,,Celsiusg. 9,Stockholm,,Sweden,11230,+46 08-651 52 52,,joakim.johansson@yahoo.se,5,65,51,2009-10-08,Celsiusg. 9,Stockholm,,Sweden,11230,3.96,2098,No More Tears,173,2,1,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",444358,7362964,0.99
347,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,51,Joakim,Johansson,,Celsiusg. 9,Stockholm,,Sweden,11230,+46 08-651 52 52,,joakim.johansson@yahoo.se,5,65,51,2009-10-08,Celsiusg. 9,Stockholm,,Sweden,11230,3.96,2100,Crazy Train,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads",322716,10517408,0.99
348,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,55,Mark,Taylor,,421 Bourke Street,Sidney,NSW,Australia,2010,+61 (02) 9332 3633,,mark.taylor@yahoo.au,4,66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,2104,Relvelation (Mother Earth),174,1,3,"O. Osbourne, R. Daisley, R. Rhoads",349440,11367866,0.99
349,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,55,Mark,Taylor,,421 Bourke Street,Sidney,NSW,Australia,2010,+61 (02) 9332 3633,,mark.taylor@yahoo.au,4,66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,2108,Children Of The Grave,174,1,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",357067,11626740,0.99
350,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,55,Mark,Taylor,,421 Bourke Street,Sidney,NSW,Australia,2010,+61 (02) 9332 3633,,mark.taylor@yahoo.au,4,66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,2112,Dee,174,1,3,R. Rhoads,261302,8555963,0.99
351,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,55,Mark,Taylor,,421 Bourke Street,Sidney,NSW,Australia,2010,+61 (02) 9332 3633,,mark.taylor@yahoo.au,4,66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,2116,Blue Train,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",405028,13170391,0.99
352,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,55,Mark,Taylor,,421 Bourke Street,Sidney,NSW,Australia,2010,+61 (02) 9332 3633,,mark.taylor@yahoo.au,4,66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,2120,Walking Into Clarksdale,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",318511,10396315,0.99
353,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,55,Mark,Taylor,,421 Bourke Street,Sidney,NSW,Australia,2010,+61 (02) 9332 3633,,mark.taylor@yahoo.au,4,66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,2124,Sons Of Freedom,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",246465,8087944,0.99
354,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,67,2,2009-10-12,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,8.91,2130,Beach Sequence,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",212297,6928259,0.99
355,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,67,2,2009-10-12,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,8.91,2136,Plot 180,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",221596,7253729,0.99
356,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,67,2,2009-10-12,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,8.91,2142,Murders In The Rue Morgue,177,1,1,Steve Harris,258638,8360999,0.99
